country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Guatemala,GTM,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Guinea,GIN,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Guinea-Bissau,GNB,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Guyana,GUY,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Haiti,HTI,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Honduras,HND,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Hungary,HUN,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Iceland,ISL,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
India,IND,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Indonesia,IDN,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Iran (Islamic Republic of),IRN,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Iraq,IRQ,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Ireland,IRL,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Israel,ISR,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Italy,ITA,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Jamaica,JAM,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Japan,JPN,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Jordan,JOR,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Kazakhstan,KAZ,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Kenya,KEN,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Kiribati,KIR,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Kuwait,KWT,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Kyrgyzstan,KGZ,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Lao People's Democratic Republic,LAO,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Latvia,LVA,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Lebanon,LBN,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Lesotho,LSO,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Liberia,LBR,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Libya,LBY,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Lithuania,LTU,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Luxembourg,LUX,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Madagascar,MDG,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Malawi,MWI,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Malaysia,MYS,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Maldives,MDV,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Mali,MLI,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Malta,MLT,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Marshall Islands,MHL,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Mauritania,MRT,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Mauritius,MUS,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Mexico,MEX,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Micronesia (Federated States of),FSM,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Monaco,MCO,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Mongolia,MNG,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Montenegro,MNE,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Montserrat,MSR,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Morocco,MAR,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Mozambique,MOZ,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Myanmar,MMR,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Namibia,NAM,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Nauru,NRU,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Nepal,NPL,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Netherlands,NLD,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
New Caledonia,NCL,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
New Zealand,NZL,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Nicaragua,NIC,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Niger,NER,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Nigeria,NGA,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Niue,NIU,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
North Macedonia,MKD,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Northern Mariana Islands,MNP,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Norway,NOR,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Oman,OMN,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Pakistan,PAK,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Palau,PLW,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Panama,PAN,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Papua New Guinea,PNG,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Paraguay,PRY,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Peru,PER,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Philippines,PHL,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Poland,POL,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Portugal,PRT,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Puerto Rico,PRI,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Qatar,QAT,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Republic of Korea,KOR,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Republic of Moldova,MDA,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Romania,ROU,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Russian Federation,RUS,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Rwanda,RWA,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Saint Kitts and Nevis,KNA,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Saint Lucia,LCA,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Saint Vincent and the Grenadines,VCT,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Samoa,WSM,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
San Marino,SMR,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Sao Tome and Principe,STP,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Saudi Arabia,SAU,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Senegal,SEN,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Serbia,SRB,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Seychelles,SYC,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Sierra Leone,SLE,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Singapore,SGP,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Sint Maarten (Dutch part),SXM,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Slovakia,SVK,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Slovenia,SVN,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Solomon Islands,SLB,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Somalia,SOM,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
South Africa,ZAF,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
South Sudan,SSD,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Spain,ESP,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Sri Lanka,LKA,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Sudan,SDN,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Suriname,SUR,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Sweden,SWE,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Switzerland,CHE,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Syrian Arab Republic,SYR,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Tajikistan,TJK,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Thailand,THA,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Timor-Leste,TLS,SEA,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Togo,TGO,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Tokelau,TKL,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Tonga,TON,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Trinidad and Tobago,TTO,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Tunisia,TUN,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Turkey,TUR,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Turkmenistan,TKM,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Turks and Caicos Islands,TCA,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Tuvalu,TUV,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Uganda,UGA,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Ukraine,UKR,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
United Arab Emirates,ARE,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
United Republic of Tanzania,TZA,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
United States of America,USA,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Uruguay,URY,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Uzbekistan,UZB,EUR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Vanuatu,VUT,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Venezuela (Bolivarian Republic of),VEN,AMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Viet Nam,VNM,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Wallis and Futuna Islands,WLF,WPR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Yemen,YEM,EMR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Zambia,ZMB,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Zimbabwe,ZWE,AFR,Levefloxacin-based TPT (0-4 years),c_tpt_LVX.04,34.2,11.7
Afghanistan,AFG,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Albania,ALB,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Algeria,DZA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
American Samoa,ASM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Andorra,AND,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Angola,AGO,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Anguilla,AIA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Antigua and Barbuda,ATG,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Argentina,ARG,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Armenia,ARM,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Aruba,ABW,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Australia,AUS,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Austria,AUT,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Azerbaijan,AZE,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bahamas,BHS,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bahrain,BHR,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bangladesh,BGD,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Barbados,BRB,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Belarus,BLR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Belgium,BEL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Belize,BLZ,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Benin,BEN,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bermuda,BMU,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bhutan,BTN,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bolivia (Plurinational State of),BOL,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bosnia and Herzegovina,BIH,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Botswana,BWA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Brazil,BRA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
British Virgin Islands,VGB,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Brunei Darussalam,BRN,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Bulgaria,BGR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Burkina Faso,BFA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Burundi,BDI,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cabo Verde,CPV,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cambodia,KHM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cameroon,CMR,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Canada,CAN,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cayman Islands,CYM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Central African Republic,CAF,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Chad,TCD,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Chile,CHL,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
China,CHN,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
"China, Hong Kong SAR",HKG,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
"China, Macao SAR",MAC,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Colombia,COL,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Comoros,COM,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Congo,COG,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cook Islands,COK,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Costa Rica,CRI,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Côte d'Ivoire,CIV,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Croatia,HRV,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cuba,CUB,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Curaçao,CUW,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Cyprus,CYP,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Czechia,CZE,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Democratic People's Republic of Korea,PRK,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Democratic Republic of the Congo,COD,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Denmark,DNK,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Djibouti,DJI,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Dominica,DMA,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Dominican Republic,DOM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ecuador,ECU,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Egypt,EGY,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
El Salvador,SLV,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Equatorial Guinea,GNQ,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Eritrea,ERI,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Estonia,EST,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Eswatini,SWZ,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ethiopia,ETH,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Fiji,FJI,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Finland,FIN,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
France,FRA,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
French Polynesia,PYF,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Gabon,GAB,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Gambia,GMB,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Georgia,GEO,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Germany,DEU,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ghana,GHA,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Greece,GRC,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Greenland,GRL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Grenada,GRD,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guam,GUM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guatemala,GTM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guinea,GIN,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guinea-Bissau,GNB,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Guyana,GUY,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Haiti,HTI,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Honduras,HND,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Hungary,HUN,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Iceland,ISL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
India,IND,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Indonesia,IDN,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Iran (Islamic Republic of),IRN,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Iraq,IRQ,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Ireland,IRL,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Israel,ISR,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Italy,ITA,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Jamaica,JAM,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Japan,JPN,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Jordan,JOR,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kazakhstan,KAZ,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kenya,KEN,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kiribati,KIR,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kuwait,KWT,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Kyrgyzstan,KGZ,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lao People's Democratic Republic,LAO,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Latvia,LVA,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lebanon,LBN,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lesotho,LSO,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Liberia,LBR,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Libya,LBY,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Lithuania,LTU,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Luxembourg,LUX,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Madagascar,MDG,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Malawi,MWI,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Malaysia,MYS,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Maldives,MDV,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mali,MLI,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Malta,MLT,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Marshall Islands,MHL,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mauritania,MRT,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mauritius,MUS,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mexico,MEX,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Micronesia (Federated States of),FSM,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Monaco,MCO,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mongolia,MNG,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Montenegro,MNE,EUR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Montserrat,MSR,AMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Morocco,MAR,EMR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Mozambique,MOZ,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Myanmar,MMR,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Namibia,NAM,AFR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Nauru,NRU,WPR,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
Nepal,NPL,SEA,Levefloxacin-based TPT (5-14 years),c_tpt_LVX.514,117,22.95
